JNI_File,NCOE,LRA1,NSL1,HCL1,MMM,TMS,UP,TMC,PEO1,ASMRV1,UNMI,UNMD,NURP1,NHE1,Changed
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/objectServer/java/io/realm/RealmFileUserStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/objectServer/java/io/realm/SyncManager.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/objectServer/java/io/realm/internal/objectserver/ObjectServerSession.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_Property.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_RealmFileUserStore.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_RealmObjectSchema.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_RealmSchema.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_SyncManager.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_CheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_LinkView.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_NativeObjectReference.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_SharedRealm.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_Table.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_TableQuery.cpp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_TableView.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_TestUtil.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_UncheckedRow.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_Util.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_internal_objectserver_ObjectServerSession.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/io_realm_log_RealmLog.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/java_binding_context.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/java_binding_context.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/java_global_weak_ref.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/java_global_weak_ref.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/java_local_ref.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/java_method.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/java_method.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/jni_utils.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/jni_utils.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/log.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/jni_util/log.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/objectserver_shared.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/tablebase_tpl.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/util.cpp,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
cloned_abidi/realm-java-v2.3.2/realm/realm-library/src/main/cpp/util.hpp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
