Project,FileName,LOC,CodeChurn,PrevFixing
jpype-v0.5.5.1,src/native/common/include/jp_utility.h,139,173,2
jpype-v0.5.5.1,src/native/common/include/jpype.h,87,164,1
jpype-v0.5.5.1,src/native/python/include/jp_cocoatools.h,1,2,0
jpype-v0.5.5.1,src/native/python/include/jp_runloopstopper.h,14,18,0
jpype-v0.5.5.1,src/native/python/include/jpype_memory_view.h,27,39,1
jpype-v0.5.5.1,src/native/python/include/jpype_python.h,91,223,3
jpype-v0.5.5.1,src/native/python/include/py_class.h,46,57,0
jpype-v0.5.5.1,src/native/python/include/py_field.h,31,41,0
jpype-v0.5.5.1,src/native/python/include/py_hostenv.h,189,246,1
jpype-v0.5.5.1,src/native/python/include/py_method.h,43,56,0
jpype-v0.5.5.1,src/native/python/include/py_monitor.h,26,35,0
jpype-v0.5.5.1,src/native/python/include/pythonenv.h,267,321,2
jpype-v0.5.5.1,src/python/jpype/awt/__init__.py,17,17,0
jpype-v0.5.5.1,src/python/jpypex/swing/AbstractAction.py,47,61,0
jpype-v0.5.5.1,src/python/jpypex/swing/__init__.py,17,19,0
jpype-v0.5.5.1,src/python/jpypex/swing/pyutils.py,21,28,0
jpype-v0.5.5.1,test/harness/jpype/array/Test2.java,11,13,0
jpype-v0.5.5.1,test/harness/jpype/array/TestArray.java,41,48,0
jpype-v0.5.5.1,test/harness/jpype/attr/ClassWithBuffer.java,9,12,0
jpype-v0.5.5.1,test/harness/jpype/attr/Holder.java,21,22,0
jpype-v0.5.5.1,test/harness/jpype/attr/SubHolder.java,20,21,0
jpype-v0.5.5.1,test/harness/jpype/attr/Test1.java,93,114,0
jpype-v0.5.5.1,test/harness/jpype/attr/Test2.java,36,43,1
jpype-v0.5.5.1,test/harness/jpype/attr/TestOverloadA.java,6,7,1
jpype-v0.5.5.1,test/harness/jpype/attr/TestOverloadB.java,3,4,1
jpype-v0.5.5.1,test/harness/jpype/attr/TestOverloadC.java,6,7,1
jpype-v0.5.5.1,test/harness/jpype/exc/ChildTestException.java,3,4,1
jpype-v0.5.5.1,test/harness/jpype/exc/ExceptionTest.java,48,52,1
jpype-v0.5.5.1,test/harness/jpype/exc/ExceptionThrower.java,21,22,0
jpype-v0.5.5.1,test/harness/jpype/exc/ParentTestException.java,3,4,1
jpype-v0.5.5.1,test/harness/jpype/mro/A.java,21,22,0
jpype-v0.5.5.1,test/harness/jpype/mro/B.java,20,21,0
jpype-v0.5.5.1,test/harness/jpype/mro/C.java,22,23,0
jpype-v0.5.5.1,test/harness/jpype/mro/D.java,20,21,0
jpype-v0.5.5.1,test/harness/jpype/mro/E.java,20,21,0
jpype-v0.5.5.1,test/harness/jpype/mro/F.java,20,21,0
jpype-v0.5.5.1,test/harness/jpype/nio/NioReceive.java,34,38,0
jpype-v0.5.5.1,test/harness/jpype/numeric/NumericTest.java,24,25,0
jpype-v0.5.5.1,test/harness/jpype/objectwrapper/Test1.java,39,45,0
jpype-v0.5.5.1,test/harness/jpype/properties/TestBean.java,52,73,1
jpype-v0.5.5.1,test/harness/jpype/proxy/ITestInterface2.java,22,25,0
jpype-v0.5.5.1,test/harness/jpype/proxy/ITestInterface3.java,21,22,0
jpype-v0.5.5.1,test/harness/jpype/proxy/Test3.java,54,60,0
jpype-v0.5.5.1,test/harness/jpype/ref/TestReferenceQeue.java,43,44,0
jpype-v0.5.5.1,test/harness/jpype/rmi/IServer.java,22,24,0
jpype-v0.5.5.1,test/harness/jpype/rmi/ServerImpl.java,48,59,0
jpype-v0.5.5.1,test/harness/jpype/serial/SerializationTest.java,19,21,0
jpype-v0.5.5.1,test/harness/jpype/xml/DelegateHandler.java,110,125,0
jpype-v0.5.5.1,src/python/jpype/awt/event/WindowAdapter.py,19,27,0
jpype-v0.5.5.1,src/python/jpype/awt/event/__init__.py,17,18,0
jpype-v0.5.5.4,.gitignore,7,7,0
jpype-v0.5.5.4,.travis.yml,14,28,0
jpype-v0.5.5.4,AUTHORS.rst,15,20,1
jpype-v0.5.5.4,LICENSE,137,167,0
jpype-v0.5.5.4,MANIFEST.in,5,13,3
jpype-v0.5.5.4,PKG-INFO,12,22,1
jpype-v0.5.5.4,README.rst,11,255,4
jpype-v0.5.5.4,dev-requirements.txt,2,2,0
jpype-v0.5.5.4,setup.py,164,994,14
jpype-v0.5.5.4,test-requirements.txt,1,0,0
jpype-v0.5.5.4,doc/CHANGELOG.rst,55,33,6
jpype-v0.5.5.4,doc/Makefile,149,177,0
jpype-v0.5.5.4,doc/conf.py,197,268,0
jpype-v0.5.5.4,doc/index.rst,20,47,1
jpype-v0.5.5.4,doc/install.rst,52,75,0
jpype-v0.5.5.4,doc/make.bat,213,242,0
jpype-v0.5.5.4,doc/userguide.rst,482,718,1
jpype-v0.5.5.4,examples/rmi.py,25,32,0
jpype-v0.5.5.4,test/buf_leak_test.py,18,29,0
jpype-v0.5.5.4,test/buf_leak_test3.py,41,56,0
jpype-v0.5.5.4,test/build.xml,16,18,0
jpype-v0.5.5.4,test/convtest.py,88,117,0
jpype-v0.5.5.4,test/findjvm.py,19,20,0
jpype-v0.5.5.4,test/java_dom.py,45,61,0
jpype-v0.5.5.4,test/java_sax.py,57,82,0
jpype-v0.5.5.4,test/lists_and_maps.py,22,31,0
jpype-v0.5.5.4,test/python_dom.py,40,52,0
jpype-v0.5.5.4,test/stub.py,22,23,0
jpype-v0.5.5.4,test/test_awt.py,12,16,0
jpype-v0.5.5.4,test/test_jarray_fixes.py,53,65,1
jpype-v0.5.5.4,test/testlucene.py,28,45,0
jpype-v0.5.5.4,test/testsuite.py,42,119,2
