Project,FileName,LOC,CodeChurn,PrevFixing
vlc-android-3.0.0,assets/images/svg/ic_more_pressed.svg,71,134,1
vlc-android-3.0.0,assets/images/svg/ic_move_media.svg,64,65,0
vlc-android-3.0.0,assets/images/svg/ic_move_media_w.svg,64,65,0
vlc-android-3.0.0,assets/images/svg/ic_navmenu_circle_normal_o.svg,96,95,0
vlc-android-3.0.0,assets/images/svg/ic_navmenu_circle_pressed_o.svg,96,156,0
vlc-android-3.0.0,assets/images/svg/ic_next_normal.svg,67,198,0
vlc-android-3.0.0,assets/images/svg/ic_next_normal_w.svg,67,106,0
vlc-android-3.0.0,assets/images/svg/ic_next_pressed.svg,67,344,0
vlc-android-3.0.0,assets/images/svg/ic_no_album.svg,67,68,0
vlc-android-3.0.0,assets/images/svg/ic_no_artist.svg,74,75,0
vlc-android-3.0.0,assets/images/svg/ic_no_artwork_big.svg,67,68,0
vlc-android-3.0.0,assets/images/svg/ic_no_media.svg,305,420,1
vlc-android-3.0.0,assets/images/svg/ic_no_song.svg,81,106,0
vlc-android-3.0.0,assets/images/svg/ic_no_thumbnail_1610.svg,305,376,0
vlc-android-3.0.0,assets/images/svg/ic_notif_audio.svg,80,81,0
vlc-android-3.0.0,assets/images/svg/ic_notif_scan.svg,80,81,0
vlc-android-3.0.0,assets/images/svg/ic_notif_video.svg,80,81,0
vlc-android-3.0.0,assets/images/svg/ic_pause_circle_normal_o.svg,93,136,0
vlc-android-3.0.0,assets/images/svg/ic_pause_circle_pressed_o.svg,89,140,0
vlc-android-3.0.0,assets/images/svg/ic_pause_normal.svg,67,182,0
vlc-android-3.0.0,assets/images/svg/ic_pause_normal_w.svg,67,97,0
vlc-android-3.0.0,assets/images/svg/ic_pause_pressed.svg,67,462,1
vlc-android-3.0.0,assets/images/svg/ic_play_circle_disable_o.svg,95,96,0
vlc-android-3.0.0,assets/images/svg/ic_play_circle_normal_o.svg,94,125,0
vlc-android-3.0.0,assets/images/svg/ic_play_circle_pressed_o.svg,94,163,0
vlc-android-3.0.0,assets/images/svg/ic_play_normal.svg,69,152,0
vlc-android-3.0.0,assets/images/svg/ic_play_normal_w.svg,69,91,0
vlc-android-3.0.0,assets/images/svg/ic_play_pressed.svg,69,288,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_off_normal.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_off_normal_w.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_off_pressed.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_on_normal.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_on_normal_w.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playasaudio_on_pressed.svg,84,85,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_circle_normal_o.svg,106,107,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_circle_pressed_o.svg,106,107,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_next_circle_normal_o.svg,95,96,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_next_circle_pressed_o.svg,96,97,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_normal.svg,67,110,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_normal_o.svg,67,68,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_normal_w.svg,67,100,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_pressed.svg,67,152,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_previous_circle_normal_o.svg,95,96,0
vlc-android-3.0.0,assets/images/svg/ic_playlist_previous_circle_pressed_o.svg,96,97,0
vlc-android-3.0.0,assets/images/svg/ic_plus_circle_normal_o.svg,99,188,0
vlc-android-3.0.0,assets/images/svg/ic_plus_circle_pressed_o.svg,99,192,0
vlc-android-3.0.0,assets/images/svg/ic_popup_dim_normal.svg,97,98,1
vlc-android-3.0.0,assets/images/svg/ic_popup_dim_normal_w.svg,97,9,1
vlc-android-3.0.0,assets/images/svg/ic_popup_dim_pressed.svg,97,98,1
vlc-android-3.0.0,assets/images/svg/ic_popup_expand_normal.svg,101,102,1
vlc-android-3.0.0,assets/images/svg/ic_popup_expand_normal_w.svg,101,13,1
vlc-android-3.0.0,assets/images/svg/ic_popup_expand_pressed.svg,101,102,1
vlc-android-3.0.0,assets/images/svg/ic_popup_pause.svg,103,104,0
vlc-android-3.0.0,assets/images/svg/ic_popup_play.svg,104,105,0
vlc-android-3.0.0,assets/images/svg/ic_previous_normal.svg,67,166,0
vlc-android-3.0.0,assets/images/svg/ic_previous_normal_w.svg,67,106,0
vlc-android-3.0.0,assets/images/svg/ic_previous_pressed.svg,67,276,0
vlc-android-3.0.0,assets/images/svg/ic_renderer_circle_normal_o.svg,83,90,1
vlc-android-3.0.0,assets/images/svg/ic_renderer_circle_pressed.svg,83,84,0
vlc-android-3.0.0,assets/images/svg/ic_renderer_on_circle_normal_o.svg,88,99,1
vlc-android-3.0.0,assets/images/svg/ic_renderer_on_circle_pressed.svg,88,89,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_normal.svg,68,203,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_normal_o.svg,74,75,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_normal_w.svg,74,199,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_one_o.svg,72,0,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_one_pressed.svg,72,73,0
vlc-android-3.0.0,assets/images/svg/ic_repeat_pressed.svg,74,211,0
vlc-android-3.0.0,assets/images/svg/ic_reset_normal.svg,68,69,0
vlc-android-3.0.0,assets/images/svg/ic_reset_normal_w.svg,68,69,0
vlc-android-3.0.0,assets/images/svg/ic_reset_pressed.svg,68,69,0
vlc-android-3.0.0,assets/images/svg/ic_rewind_circle_disable_o.svg,98,99,0
vlc-android-3.0.0,assets/images/svg/ic_rewind_circle_normal_o.svg,98,99,0
vlc-android-3.0.0,assets/images/svg/ic_rewind_circle_pressed_o.svg,98,99,0
vlc-android-3.0.0,assets/images/svg/ic_save_normal.svg,71,72,1
vlc-android-3.0.0,assets/images/svg/ic_save_normal_w.svg,71,72,1
vlc-android-3.0.0,assets/images/svg/ic_save_pressed.svg,71,72,1
vlc-android-3.0.0,assets/images/svg/ic_seekbar_thumb_normal.svg,73,74,0
vlc-android-3.0.0,assets/images/svg/ic_seekbar_thumb_pressed.svg,73,74,0
vlc-android-3.0.0,assets/images/svg/ic_seen_normal.svg,77,78,0
vlc-android-3.0.0,assets/images/svg/ic_seen_tv_normal.svg,72,73,0
vlc-android-3.0.0,assets/images/svg/ic_shuffle_normal.svg,71,272,0
vlc-android-3.0.0,assets/images/svg/ic_shuffle_normal_o.svg,71,72,0
vlc-android-3.0.0,assets/images/svg/ic_shuffle_normal_w.svg,71,256,0
vlc-android-3.0.0,assets/images/svg/ic_shuffle_pressed.svg,71,266,0
vlc-android-3.0.0,assets/images/svg/ic_sleep_normal.svg,71,106,0
vlc-android-3.0.0,assets/images/svg/ic_sleep_normal_o.svg,71,72,0
vlc-android-3.0.0,assets/images/svg/ic_sleep_normal_w.svg,71,40,0
vlc-android-3.0.0,assets/images/svg/ic_sleep_pressed.svg,71,72,0
vlc-android-3.0.0,assets/images/svg/ic_song_big.svg,67,96,0
vlc-android-3.0.0,assets/images/svg/ic_speed_disable.svg,89,90,0
vlc-android-3.0.0,assets/images/svg/ic_speed_normal.svg,89,148,0
vlc-android-3.0.0,assets/images/svg/ic_speed_normal_o.svg,89,90,0
vlc-android-3.0.0,assets/images/svg/ic_speed_normal_w.svg,89,82,0
vlc-android-3.0.0,assets/images/svg/ic_speed_pressed.svg,89,90,0
vlc-android-3.0.0,assets/images/svg/ic_speed_reset_normal.svg,90,0,0
vlc-android-3.0.0,assets/images/svg/ic_speed_reset_pressed.svg,90,91,0
vlc-android-3.0.0,assets/images/svg/ic_subtitledelay_normal.svg,85,86,0
vlc-android-3.0.0,assets/images/svg/ic_subtitledelay_normal_o.svg,85,86,0
vlc-android-3.0.0,assets/images/svg/ic_subtitledelay_normal_w.svg,85,86,0
vlc-android-3.0.0,assets/images/svg/ic_subtitledelay_pressed.svg,85,86,0
vlc-android-3.0.0,assets/images/svg/ic_trash_normal.svg,68,69,0
vlc-android-3.0.0,assets/images/svg/ic_trash_normal_w.svg,68,87,0
vlc-android-3.0.0,assets/images/svg/ic_trash_pressed.svg,68,69,0
vlc-android-3.0.0,assets/images/svg/ic_trash_small_normal.svg,63,64,0
vlc-android-3.0.0,assets/images/svg/ic_trash_small_normal_w.svg,63,64,1
vlc-android-3.0.0,assets/images/svg/ic_video_collection_big.svg,93,154,0
